index,Address_x,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,Accuracy Score,City_x,County,FemaInfo,FloodFactorInfo,LastSoldAmt,LastSoldYear,SizeRank,zillow_price,zillow_price_change,zillow_price_change_rate,zillow_price_change_percent,last_sold_price_change,last_sold_price_change_percent,yearly_price_delta,yearly_price_delta_percent
635,"3921 NE 167th St Unit 21, North Miami Beach, FL, 33160",2.0,2.5,1570.0, Medium,Townhome,79.0,1974.0,25.934098,-80.132604,1.0,North Miami Beach,Miami-Dade County,AE   (),flood_factor_high,383000,2015.0,79,346325.0,-1946.0,-324.3333333333333,-0.00561899949469429,46000.0,0.12010443864229765,2415.2424242424245,0.12572343813699194
636,"3921 NE 167th St Unit 21, North Miami Beach, FL, 33160",2.0,2.5,1570.0, Medium,Townhome,79.0,1974.0,25.934098,-80.132604,1.0,North Miami Beach,Miami-Dade County,AE   (),flood_factor_high,383000,2015.0,79,346325.0,-1946.0,-324.3333333333333,-0.00561899949469429,46000.0,0.12010443864229765,2415.2424242424245,0.12572343813699194
306,"1731 Sycamore Ter, Weston, FL, 33327",4.0,2.5,2176.0, Low,Single Family Home,10.0,2000.0,26.126653,-80.422436,0.87,Weston,Broward County,X500   (),flood_factor_low,330000,2017.0,7397,484260.0,43075.0,10768.75,0.0889501507454673,269888.0,0.8178424242424243,1498.8863636363642,0.728892273496957
307,"1731 Sycamore Ter, Weston, FL, 33327",4.0,2.5,2176.0, Low,Single Family Home,10.0,2000.0,26.126653,-80.422436,0.87,Weston,Broward County,X500   (),flood_factor_low,330000,2017.0,7397,484260.0,43075.0,10768.75,0.0889501507454673,269888.0,0.8178424242424243,1498.8863636363642,0.728892273496957
478,"2566 Jardin Pl, Weston, FL, 33327",4.0,3.5,2280.0, Low,Single Family Home,115.0,1998.0,26.094152,-80.411253,1.0,Weston,Broward County,X500   (),flood_factor_low,660000,2016.0,7397,467079.0,60256.0,12051.2,0.1290060139719405,230000.0,0.3484848484848485,-1596.6545454545471,0.219478834512908
479,"2566 Jardin Pl, Weston, FL, 33327",4.0,3.5,2280.0, Low,Single Family Home,115.0,1998.0,26.094152,-80.411253,1.0,Weston,Broward County,X500   (),flood_factor_low,660000,2016.0,7397,467079.0,60256.0,12051.2,0.1290060139719405,230000.0,0.3484848484848485,-1596.6545454545471,0.219478834512908
1009,"911 Nandina Dr, Weston, FL, 33327",4.0,2.0,1876.0, Low,Single Family Home,14.0,2001.0,26.108707,-80.41591899999997,1.0,Weston,Broward County,X500   (),flood_factor_low,447000,2016.0,7397,467079.0,60256.0,12051.2,0.1290060139719405,102780.0,0.2299328859060403,-7379.381818181819,0.10092687193409976
309,"1747 Seminole Rd, Atlantic Beach, FL, 32233",3.0,2.5,1763.0, Low,Townhome,28.0,1974.0,30.34448,-81.39905300000002,1.0,Atlantic Beach,Duval County,X   (),flood_factor_low,399000,2016.0,4161,220571.0,116114.0,23222.8,0.5264245979752551,131000.0,0.3283208020050125,-17268.254545454543,-0.19810379597024252
759,"53 W 10th St, Atlantic Beach, FL, 32233",3.0,2.0,1211.0, Medium,Single Family Home,9.0,1997.0,30.33175,-81.418022,1.0,Atlantic Beach,Duval County,X   (),flood_factor_low,240000,2020.0,4161,304579.0,32106.0,32106.0,0.10541107561585007,20000.0,0.08333333333333333,-31196.90909090909,-0.022077742282516744
828,"630 Sherry Dr, Atlantic Beach, FL, 32233",3.0,2.0,1650.0, Medium,Single Family Home,30.0,1977.0,30.330654,-81.40158199999998,1.0,Atlantic Beach,Duval County,A   (),flood_factor_high,308000,2012.0,4161,160422.0,176263.0,19584.777777777777,1.0987458079315804,322000.0,1.0454545454545454,-4948.414141414141,-0.053291262477034966
884,"710 Triton Rd, Atlantic Beach, FL, 32233",3.0,2.0,1165.0, Medium,Single Family Home,16.0,1961.0,30.327873,-81.407841,1.0,Atlantic Beach,Duval County,X   (),flood_factor_low,198000,2013.0,4161,170078.0,166607.0,20825.875,0.9795917167417304,202000.0,1.02020202020202,-11644.056818181818,0.04061030346028982
324,"18020 San Carlos Blvd Apt 64, Fort Myers Beach, FL, 33931",2.0,2.5,1102.0, Medium,Townhome,187.0,1982.0,26.476707,-81.951645,1.0,Fort Myers Beach,Lee County,AE   (),flood_factor_high,239000,2015.0,5839,362437.0,83004.0,13834.0,0.2290163531868987,123900.0,0.5184100418410041,-8202.181818181818,0.2893936886541054
713,"4745 Estero Blvd Apt 1004, Fort Myers Beach, FL, 33931",2.0,2.0,1318.0, Low,Condo,20.0,1991.0,26.439649,-81.920526,1.0,Fort Myers Beach,Lee County,AE   (),flood_factor_high,657000,2005.0,5839,432602.0,12839.0,802.4375,0.0296785497986602,92000.0,0.1400304414003044,3379.380681818182,0.1103518916016442
985,"8751 Estero Blvd Apt 201, Fort Myers Beach, FL, 33931",2.0,2.0,1558.0, Low,Condo,149.0,1999.0,26.405783000000003,-81.877442,1.0,Bonita Springs,Lee County,VE   (),flood_factor_high,365000,2017.0,5839,412891.0,32550.0,8137.5,0.07883436548629058,200000.0,0.547945205479452,953.40909090909,0.4691108399931614
320,"180 SE 4th Ter, Pompano Beach, FL, 33060",3.0,2.5,2701.0, Medium,Townhome,205.0,2016.0,26.230386,-80.119954,0.8,Pompano Beach,Broward County,AH   (),flood_factor_high,610000,2016.0,2446,263179.0,93184.0,18636.8,0.3540708035215576,65000.0,0.10655737704918032,-15682.254545454543,-0.2475134264723773
321,"180 Stewart Dr, Merritt Island, FL, 32952",5.0,3.5,3736.0, Low,Single Family Home,184.0,1990.0,28.267106,-80.66755699999999,1.0,Merritt Island,Brevard County,X   (),flood_factor_high,113000,1998.0,5635,271208.0,419855.0,18254.565217391304,1.5480922391669862,766000.0,6.778761061946902,16563.616600790512,5.230668822779917
356,"1904 S Ocean Dr Apt TS201, Hallandale Beach, FL, 33009",3.0,3.0,2000.0, Medium,Condo,281.0,1970.0,25.982561,-80.118636,1.0,Hallandale Beach,Broward County,X   (),flood_factor_high,770000,2017.0,230,360030.0,31039.0,7759.75,0.08621226008943697,-40005.0,-0.051954545454545455,-9578.159090909092,-0.13816680554398245
325,"18025 NW 17th Ave, Miami Gardens, FL, 33056",4.0,3.0,1542.0, Medium,Single Family Home,79.0,1957.0,25.93943,-80.228889,1.0,Miami Gardens,Miami-Dade County,X500   (),flood_factor_low,235000,2020.0,4214,286188.0,27696.0,27696.0,0.09677554614449244,134700.0,0.5731914893617022,-21573.272727272728,0.4764159432172097
327,"1805 Ponce De Leon Blvd Apt 632, Coral Gables, FL, 33134",1.0,1.0,697.0, Medium,Condo,236.0,2008.0,25.75568,-80.25800699999998,1.0,Coral Gables,Miami-Dade County,AH   (),flood_factor_high,260000,2018.0,1598,235705.0,11708.0,3902.666666666666,0.04967225981629578,35000.0,0.1346153846153846,-2311.7575757575755,0.08494312479908883
330,"1821 Montague St, Lake Worth Beach, FL, 33461",4.0,2.0,1220.0, High,Single Family Home,135.0,1959.0,26.596411,-80.071373,1.0,Lake Worth Beach,Palm Beach County,X   (),flood_factor_low,133000,2016.0,1631,212927.0,106621.0,21324.2,0.5007396901285417,167000.0,1.2556390977443608,-13733.290909090909,0.7548994076158193
331,"1821 Montague St, Lake Worth Beach, FL, 33461",4.0,2.0,1220.0, High,Single Family Home,135.0,1959.0,26.596411,-80.071373,1.0,Lake Worth Beach,Palm Beach County,X   (),flood_factor_low,133000,2016.0,1631,212927.0,106621.0,21324.2,0.5007396901285417,167000.0,1.2556390977443608,-13733.290909090909,0.7548994076158193
679,"4353 Gulfstream Rd, Lake Worth, FL, 33461",4.0,3.0,2026.0, Medium,Single Family Home,57.0,1962.0,26.612659000000004,-80.10172,1.0,Lake Worth,Palm Beach County,X   (),flood_factor_low,105000,2016.0,1631,212927.0,106621.0,21324.2,0.5007396901285417,294000.0,2.8,-7960.563636363637,2.299260309871458
693,"448 Fontana Dr, Lake Worth, FL, 33461",4.0,3.0,2490.0, Low,Single Family Home,24.0,1966.0,26.642588,-80.100629,1.0,Lake Worth,Palm Beach County,X   (),flood_factor_low,315000,2019.0,1631,282551.0,36997.0,18498.5,0.1309391932783816,54900.0,0.1742857142857143,-16003.045454545454,0.04334652100733269
743,"512 Virginia Dr, Lake Worth Beach, FL, 33461",4.0,2.0,1664.0, Medium,Single Family Home,16.0,1954.0,26.610128000000003,-80.072299,1.0,Lake Worth,Palm Beach County,X   (),flood_factor_low,308000,2019.0,1631,282551.0,36997.0,18498.5,0.1309391932783816,87000.0,0.2824675324675325,-14543.954545454546,0.15152833918915087
332,"18218 Leafmore St, Lutz, FL, 33548",4.0,4.0,4467.0, Medium,Single Family Home,23.0,2018.0,28.135902,-82.500089,1.0,Lutz,Hillsborough County,X   (),flood_factor_low,622000,2018.0,10932,400940.0,59494.0,19831.33333333333,0.14838629221329874,257999.0,0.4147893890675241,-8104.106060606059,0.26640309685422536
333,"18218 Leafmore St, Lutz, FL, 33548",4.0,4.0,4467.0, Medium,Single Family Home,23.0,2018.0,28.135902,-82.500089,1.0,Lutz,Hillsborough County,X   (),flood_factor_low,622000,2018.0,10932,400940.0,59494.0,19831.33333333333,0.14838629221329874,257999.0,0.4147893890675241,-8104.106060606059,0.26640309685422536
335,"1828 NW 140th Ter, Pembroke Pines, FL, 33028",5.0,3.5,3345.0, Medium,Single Family Home,131.0,2001.0,26.02249,-80.338986,0.8,Pembroke Pines,Broward County,X   (),flood_factor_low,639000,2020.0,5621,587184.0,32212.0,32212.0,0.0548584430093463,4900.0,0.007668231611893585,-31989.272727272728,-0.04719021139745272
338,"1837 Ocean Grove Dr, Atlantic Beach, FL, 32233",4.0,4.0,3766.0, Low,Single Family Home,212.0,2016.0,30.346074,-81.39818299999997,1.0,Atlantic Beach,Duval County,X   (),flood_factor_low,565000,2014.0,4161,400044.0,225780.0,32254.285714285717,0.5643879173290938,1310000.0,2.31858407079646,27291.168831168838,1.7541961534673665
422,"2218 Alicia Ln, Atlantic Beach, FL, 32233",4.0,5.0,5110.0, Low,Single Family Home,41.0,2000.0,30.355,-81.398915,1.0,Atlantic Beach,Duval County,X   (),flood_factor_low,2050000,2006.0,4161,465031.0,160793.0,10719.533333333333,0.3457683466263539,-125000.0,-0.06097560975609756,-16401.351515151517,-0.4067439563824515
342,"18555 Collins Ave Apt 4405, Sunny Isles Beach, FL, 33160",4.0,4.5,6684.0, Medium,Condo,222.0,2016.0,25.948227,-80.120099,1.0,Sunny Isles Beach,Miami-Dade County,X   (),flood_factor_high,740000,2018.0,79,2064593.0,-179384.0,-59794.66666666666,-0.08688588985819481,15760000.0,21.297297297297305,776158.303030303,21.384183187155493
343,"1861 Woodland Glen Rd, Middleburg, FL, 32068",4.0,3.0,2373.0, Low,Single Family Home,16.0,2013.0,30.0975,-81.859137,1.0,Middleburg,Clay County,X   (),flood_factor_low,280000,2016.0,753,191505.0,72862.0,14572.4,0.3804704837993786,60000.0,0.21428571428571427,-11845.127272727274,-0.16618476951366432
344,"1866 High Prairie Ln, Middleburg, FL, 32068",4.0,2.0,1900.0, Low,Single Family Home,9.0,2016.0,30.099245,-81.860957,1.0,Middleburg,Clay County,X   (),flood_factor_low,232000,2016.0,753,191505.0,72862.0,14572.4,0.3804704837993786,80000.0,0.3448275862068966,-10936.036363636364,-0.035642897592482015
673,"4294 Hall Boree Rd, Middleburg, FL, 32068",4.0,2.0,1900.0, Low,Single Family Home,31.0,1988.0,30.02645900000001,-81.884862,1.0,Middleburg,Clay County,X   (),flood_factor_low,139000,2016.0,753,191505.0,72862.0,14572.4,0.3804704837993786,151000.0,1.0863309352517985,-7708.763636363637,0.7058604514524198
345,"18711 SE Lakeside Way, Tequesta, FL, 33469",5.0,4.5,3552.0, Low,Single Family Home,27.0,1990.0,26.976592,-80.11094200000002,1.0,Jupiter,Martin County,X500   (),flood_factor_low,340000,2002.0,6345,1061053.0,1451131.0,76375.31578947367,1.3676329080639704,659000.0,1.938235294117647,-46420.770334928224,0.5706023860536766
348,"18820 NW 57th Ave Apt 302, Hialeah, FL, 33015",2.0,2.0,1106.0, Medium,Condo,8.0,1994.0,25.944896,-80.295121,1.0,Hialeah,Miami-Dade County,AE   (),flood_factor_low,125000,2014.0,580,120936.0,74047.0,10578.142857142857,0.6122825296024343,65000.0,0.52,-7623.597402597404,-0.09228252960243433
351,"190 SE 5th Ave, Hialeah, FL, 33010",3.0,2.0,1432.0, High,Single Family Home,66.0,1954.0,25.821383,-80.271354,1.0,Hialeah,Miami-Dade County,AH   (),flood_factor_low,256000,2016.0,2322,230990.0,116457.0,23291.4,0.5041646824537859,143900.0,0.562109375,-16750.49090909091,0.05794469254621415
467,"250 W 14th St, Hialeah, FL, 33010",3.0,1.0,1016.0, Medium,Single Family Home,25.0,1960.0,25.83403,-80.286907,1.0,Hialeah,Miami-Dade County,AH   (),flood_factor_low,315000,2018.0,2322,287440.0,60007.0,20002.33333333333,0.20876356804898413,80000.0,0.25396825396825395,-16365.969696969694,0.04520468591926982
354,"19011 Deer Run Blvd, Loxahatchee, FL, 33470",3.0,2.5,2745.0, N/A,Single Family Home,142.0,1991.0,26.717086,-80.346329,1.0,Loxahatchee,Palm Beach County,AO   (),flood_factor_low,250000,1996.0,5080,119304.0,261253.0,10450.12,2.1898092268490577,475000.0,1.9,11140.789090909091,-0.2898092268490577
355,"19029 US Highway 19 N Apt 1-21, Clearwater, FL, 33764",1.0,1.5,950.0, Medium,Condo,1.0,1969.0,27.944807,-82.72938,1.0,Clearwater,Pinellas County,X   (),flood_factor_high,33000,2000.0,2695,43519.0,48179.0,2294.2380952380954,1.1070796663526277,92000.0,2.787878787878788,1887.5800865800863,1.6807991215261604
358,"19124 Fisher Island Dr Unit 19124, Miami Beach, FL, 33109",3.0,3.0,1838.0, Low,Condo,109.0,1989.0,25.757382,-80.138925,1.0,Miami Beach,Miami-Dade County,AE   (),flood_factor_high,1430000,2018.0,20572,4126106.0,-675764.0,-225254.66666666663,-0.1637776634919219,95000.0,0.06643356643356642,229572.8484848485,0.23021122992548834
359,"19250 Leonard Rd, Lutz, FL, 33558",4.0,3.0,2988.0, Low,Single Family Home,37.0,2019.0,28.180813,-82.491395,1.0,Lutz,Pasco County,AE   (),flood_factor_low,384000,2019.0,4908,400890.0,37721.0,18860.5,0.09409314275736487,176000.0,0.4583333333333333,-10860.5,0.3642401905759685
360,"19250 Leonard Rd, Lutz, FL, 33558",4.0,3.0,2988.0, Low,Single Family Home,37.0,2019.0,28.180813,-82.491395,1.0,Lutz,Pasco County,AE   (),flood_factor_low,384000,2019.0,4908,400890.0,37721.0,18860.5,0.09409314275736487,176000.0,0.4583333333333333,-10860.5,0.3642401905759685
361,"1931 Catlyn Ct, Green Cove Springs, FL, 32043",4.0,2.5,2335.0, N/A,Single Family Home,124.0,2021.0,30.031583,-81.715784,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,3110000,2019.0,4576,246534.0,24391.0,12195.5,0.09893564376516018,-2788600.0,-0.8966559485530546,-138950.04545454547,-0.9955915923182148
382,"2005 Wedge Ct, Green Cove Springs, FL, 32043",4.0,3.0,3211.0, Low,Single Family Home,23.0,2016.0,30.004717,-81.721751,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,359000,2017.0,4576,213089.0,57836.0,14459.0,0.2714171074058257,116000.0,0.3231197771587744,-9186.272727272728,0.05170266975294864
529,"2906 County Road 739, Green Cove Springs, FL, 32043",4.0,2.0,1535.0, Medium,Single Family Home,149.0,1980.0,30.043435,-81.809667,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,140000,2020.0,4576,249942.0,20983.0,20983.0,0.08395147674260428,150000.0,1.0714285714285714,-14164.818181818182,0.9874770946859672
558,"3110 Pretty Cv, Green Cove Springs, FL, 32043",4.0,3.0,2265.0, N/A,Single Family Home,21.0,2021.0,30.03118,-81.718551,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,3110000,2019.0,4576,246534.0,24391.0,12195.5,0.09893564376516018,-2769525.0,-0.8905225080385852,-138083.0,-0.9894581518037454
565,"3149 Silverado Cir, Green Cove Springs, FL, 32043",4.0,2.5,2424.0, Low,Single Family Home,52.0,2011.0,30.036244,-81.794217,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,231000,2018.0,4576,233708.0,37217.0,12405.666666666664,0.1592457254351584,74000.0,0.3203463203463203,-9042.030303030302,0.1611005949111619
570,"3176 Southern Oaks Dr, Green Cove Springs, FL, 32043",4.0,3.0,2051.0, N/A,Single Family Home,18.0,2017.0,30.03202700000001,-81.71807700000002,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,275000,2017.0,4576,213089.0,57836.0,14459.0,0.2714171074058257,60000.0,0.21818181818181812,-11731.727272727272,-0.05323528922400758
575,"3197 Noble Ct, Green Cove Springs, FL, 32043",4.0,3.0,2265.0, Low,Single Family Home,130.0,2021.0,30.030045,-81.71795999999998,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,3110000,2019.0,4576,246534.0,24391.0,12195.5,0.09893564376516018,-2790225.0,-0.8971784565916399,-139023.9090909091,-0.9961141003568
580,"3242 Southern Oaks Dr, Green Cove Springs, FL, 32043",4.0,3.0,2265.0, N/A,Single Family Home,187.0,2021.0,30.032,-81.719921,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,3110000,2019.0,4576,246534.0,24391.0,12195.5,0.09893564376516018,-2773600.0,-0.8918327974276528,-138268.2272727273,-0.9907684411928128
601,"3507 Oglebay Dr, Green Cove Springs, FL, 32043",4.0,3.0,2544.0, Low,Single Family Home,16.0,2006.0,30.0062,-81.7213,1.0,Green Cove Springs,Clay County,X   (),flood_factor_low,342000,2017.0,4576,213089.0,57836.0,14459.0,0.2714171074058257,100000.0,0.29239766081871343,-9913.545454545456,0.02098055341288768
626,"387 Cassia St, Green Cove Springs, FL, 32043",4.0,4.0,2552.0, N/A,Single Family Home,20.0,2007.0,29.891762,-81.62141700000002,1.0,Green Cove Springs,Clay County,AE   (),flood_factor_high,310000,2016.0,4576,201301.0,69624.0,13924.8,0.3458701149025589,80000.0,0.25806451612903225,-10288.436363636363,-0.08780559877352663
365,"19400 Turnberry Way Apt 522, Aventura, FL, 33180",2.0,2.0,1425.0, Medium,Condo,41.0,2005.0,25.955357,-80.128221,1.0,Miami,Miami-Dade County,AE   (),flood_factor_high,363000,2006.0,1121,392267.0,-71805.0,-4787.0,-0.18305134003115225,157000.0,0.4325068870523416,11923.363636363636,0.6155582270834938
535,"2960 NE 207th St Unit 1115, Aventura, FL, 33180",2.0,2.0,1094.0, Medium,Condo,68.0,2018.0,25.965974,-80.14240799999997,1.0,Miami,Miami-Dade County,AE   (),flood_factor_high,729000,2018.0,1121,324291.0,-3829.0,-1276.3333333333333,-0.011807296533052104,-4000.0,-0.005486968449931413,1094.5151515151517,0.006320328083120692
366,"19430 NW 32nd Ave, Miami Gardens, FL, 33056",3.0,2.0,1474.0, Medium,Single Family Home,9.0,2002.0,25.951171,-80.254111,1.0,Miami Gardens,Miami-Dade County,X500   (),flood_factor_low,229000,2017.0,4214,204420.0,95292.0,23823.0,0.4661579101849134,101000.0,0.4410480349344978,-19232.090909090908,-0.02510987525041564
372,"196 Park Pl, Jupiter, FL, 33458",4.0,2.0,1965.0, Medium,Single Family Home,190.0,1990.0,26.932669,-80.105641,1.0,Jupiter,Palm Beach County,X   (),flood_factor_low,538000,2020.0,507,604121.0,50869.0,50869.0,0.08420333012757378,9900.0,0.018401486988847585,-50419.0,-0.0658018431387262
373,"1969 SW Panther Trce, Stuart, FL, 34997",5.0,4.0,4323.0, Low,Single Family Home,106.0,2004.0,27.103963,-80.282738,1.0,Stuart,Martin County,X   (),flood_factor_low,292000,2010.0,758,379583.0,186716.0,16974.18181818182,0.4918976877257412,287870.0,0.9858561643835616,-3889.1818181818203,0.4939584766578205
374,"1971 Mipaula Ct, Atlantic Beach, FL, 32233",2.0,2.5,2325.0, Low,Single Family Home,66.0,1986.0,30.352162,-81.405322,1.0,Atlantic Beach,Duval County,X500   (),flood_factor_high,479000,2016.0,4161,134323.0,97113.0,19422.6,0.7229811722489821,320900.0,0.6699373695198331,-4836.2363636363625,-0.05304380272914898
375,"1971 Mipaula Ct, Atlantic Beach, FL, 32233",2.0,2.5,2325.0, Low,Single Family Home,66.0,1986.0,30.352162,-81.405322,1.0,Atlantic Beach,Duval County,X500   (),flood_factor_high,479000,2016.0,4161,134323.0,97113.0,19422.6,0.7229811722489821,320900.0,0.6699373695198331,-4836.2363636363625,-0.05304380272914898
426,"2233 Seminole Rd Apt 40, Atlantic Beach, FL, 32233",2.0,1.5,1307.0, Low,Condo,353.0,1974.0,30.354069,-81.398452,1.0,Atlantic Beach,Duval County,X   (),flood_factor_low,210000,2016.0,4161,134323.0,97113.0,19422.6,0.7229811722489821,140000.0,0.6666666666666666,-13058.963636363635,-0.05631450558231532
379,"200 Village Green Cir E Apt 203, Palm Springs, FL, 33461",1.0,1.0,642.0, Medium,Condo,90.0,1979.0,26.640934,-80.105136,1.0,Palm Springs,Palm Beach County,X   (),flood_factor_low,28000,2011.0,1631,34815.0,24843.0,2484.3,0.7135717363205515,34900.0,1.2464285714285714,-897.9363636363637,0.53285683510802
380,"200 Village Green Cir E Apt 207, Palm Springs, FL, 33461",1.0,1.5,757.0,,Condo,99.0,1979.0,26.640934,-80.105136,1.0,Palm Springs,Palm Beach County,X   (),flood_factor_low,30000,2014.0,1631,35759.0,23899.0,3414.142857142857,0.6683352442741688,35000.0,1.1666666666666667,-1823.2337662337666,0.49833142239249795
416,"2180 Lake Osborne Dr Apt 3, Lake Worth, FL, 33461",1.0,1.0,760.0, Medium,Condo,33.0,1966.0,26.611535,-80.074878,1.0,Lake Worth Beach,Palm Beach County,X   (),flood_factor_low,35000,2015.0,1631,38954.0,20704.0,3450.666666666666,0.5314986907634646,39995.0,1.1427142857142858,-1632.712121212121,0.6112155949508212
531,"2920 Lake Osborne Dr Apt 209, Lake Worth, FL, 33461",1.0,1.0,612.0, Medium,Condo,202.0,1975.0,26.604545,-80.07713299999998,1.0,Lake Worth Beach,Palm Beach County,X   (),flood_factor_low,40000,2016.0,1631,41595.0,18063.0,3612.6,0.4342589253516048,38500.0,0.9625,-1862.6,0.5282410746483952
542,"2991 S Garden Dr Unit 107, Lake Worth, FL, 33461",1.0,1.5,894.0, Medium,Condo,12.0,1972.0,26.632254,-80.080751,1.0,Lake Worth,Palm Beach County,X   (),flood_factor_low,17000,2013.0,1631,31062.0,28596.0,3574.5,0.9206103921189879,72900.0,4.288235294117647,-260.8636363636365,3.3676249019986586
543,"2991 S Garden Dr Unit 107, Lake Worth, FL, 33461",1.0,1.5,894.0, Medium,Condo,12.0,1972.0,26.632254,-80.080751,1.0,Lake Worth,Palm Beach County,X   (),flood_factor_low,17000,2013.0,1631,31062.0,28596.0,3574.5,0.9206103921189879,72900.0,4.288235294117647,-260.8636363636365,3.3676249019986586
880,"705 Lori Dr Apt 115, Palm Springs, FL, 33461",1.0,1.5,790.0, Medium,Condo,161.0,1973.0,26.645923,-80.094029,1.0,Palm Springs,Palm Beach County,X   (),flood_factor_low,44000,2019.0,1631,52344.0,7314.0,3657.0,0.13972948188904172,31000.0,0.7045454545454546,-2247.909090909091,0.5648159726564128
381,"2002 Paul S Buchman Hwy, Zephyrhills, FL, 33540",2.0,1.0,1440.0, Low,Single Family Home,134.0,1983.0,28.186742,-82.15917900000002,1.0,Zephyrhills,Pasco County,X   (),flood_factor_low,33000,2016.0,9138,88943.0,70868.0,14173.6,0.7967799601992287,152000.0,4.606060606060606,-7264.50909090909,3.809280645861378
383,"201 Crandon Blvd Apt 900, Key Biscayne, FL, 33149",3.0,3.0,2169.0, Low,Condo,236.0,1978.0,25.696752,-80.15791,1.0,Key Biscayne,Miami-Dade County,AE   (),flood_factor_high,180000,2015.0,7235,1826746.0,-127018.0,-21169.666666666668,-0.06953238162284192,1795000.0,9.972222222222221,102760.57575757576,10.041754603845064
872,"701 Crandon Blvd Apt 201, Key Biscayne, FL, 33149",3.0,2.0,1700.0, Medium,Condo,185.0,1998.0,25.688612,-80.162012,1.0,Key Biscayne,Miami-Dade County,AE   (),flood_factor_high,1060000,2014.0,7235,1715114.0,-15386.0,-2198.0,-0.008970832259546596,-61000.0,-0.05754716981132076,-574.7272727272725,-0.04857633755177417
384,"201 International Dr Apt 312, Cape Canaveral, FL, 32920",2.0,2.0,1050.0, Medium,Condo,19.0,1984.0,28.387335,-80.607551,1.0,Cape Canaveral,Brevard County,X   (),flood_factor_high,130000,2018.0,6619,194244.0,45700.0,15233.333333333336,0.2352711023249109,42000.0,0.3230769230769231,-13324.242424242424,0.08780582075201215
781,"555 Jackson Ave Apt 103, Cape Canaveral, FL, 32920",2.0,2.0,1392.0, Low,Condo,135.0,1985.0,28.386865000000004,-80.59831899999998,1.0,Cape Canaveral,Brevard County,AO   (),flood_factor_high,200000,2011.0,6619,112804.0,127140.0,12714.0,1.127087691925818,175000.0,0.875,-4759.454545454545,-0.2520876919258181
801,"5801 N Banana River Blvd Apt 913, Cape Canaveral, FL, 32920",2.0,2.0,1315.0, Medium,Condo,29.0,1986.0,28.37087,-80.60932,1.0,Cape Canaveral,Brevard County,X500   (),flood_factor_high,215000,2016.0,6619,159731.0,80213.0,16042.6,0.5021755326142077,74500.0,0.3465116279069768,-12656.236363636364,-0.1556639047072309
997,"8911 Lake Dr Apt 402, Cape Canaveral, FL, 32920",2.0,2.0,1698.0, Medium,Condo,7.0,2001.0,28.40322,-80.59736,1.0,Cape Canaveral,Brevard County,X   (),flood_factor_high,196000,2013.0,6619,113547.0,126397.0,15799.625,1.1131689960985318,190500.0,0.9719387755102041,-7140.534090909091,-0.14123022058832768
386,"2012 Julep Dr Apt 104, Cocoa Beach, FL, 32931",3.0,3.0,2108.0, Medium,Condo,26.0,2006.0,28.285818,-80.60905699999998,1.0,Cocoa Beach,Brevard County,X   (),flood_factor_high,347000,2015.0,5376,314760.0,138610.0,23101.66666666667,0.4403672639471343,178000.0,0.5129682997118156,-15010.757575757576,0.07260103576468124
390,"2022 Julep Dr Apt 105, Cocoa Beach, FL, 32931",3.0,3.0,2108.0, Medium,Condo,23.0,2007.0,28.28543,-80.609675,1.0,Cocoa Beach,Brevard County,X500   (),flood_factor_high,315000,2013.0,5376,253675.0,199695.0,24961.875,0.7872080417857494,224000.0,0.7111111111111111,-14780.056818181818,-0.0760969306746383
387,"202 Summerside Ct, Apollo Beach, FL, 33572",3.0,2.0,1750.0, Medium,Townhome,33.0,2005.0,27.752627,-82.414638,1.0,Apollo Beach,Hillsborough County,AE   (),flood_factor_high,160000,2012.0,5376,167713.0,128606.0,14289.555555555557,0.7668218921610132,115000.0,0.71875,-9062.282828282829,-0.04807189216101315
392,"2031 NW 96th Ter Unit 11B, Pembroke Pines, FL, 33024",1.0,1.0,715.0, Medium,Condo,33.0,1987.0,26.027382,-80.274151,0.8,Pembroke Pines,Broward County,X500   (),flood_factor_low,120000,2016.0,158,78649.0,35452.0,7090.4,0.4507622474538773,29900.0,0.2491666666666667,-5731.309090909091,-0.20159558078721065
393,"2032 Alta Meadows Ln Apt 1110, Delray Beach, FL, 33444",2.0,2.0,1131.0, Medium,Condo,14.0,2002.0,26.432594,-80.085818,1.0,Delray Beach,Palm Beach County,X   (),flood_factor_low,270000,2005.0,5107,182721.0,50526.0,3157.875,0.2765199402367544,-5000.0,-0.018518518518518517,-3385.1477272727275,-0.2950384587552729
394,"20341 NE 30th Ave Unit 103-6, Aventura, FL, 33180",3.0,2.5,1130.0, Medium,Condo,214.0,1973.0,25.964649,-80.141172,1.0,Miami,Miami-Dade County,AE   (),flood_factor_high,200000,2004.0,1121,406768.0,107602.0,6329.5294117647045,0.2645291665027731,125000.0,0.625,-647.7112299465243,0.3604708334972269
